Timestamp,CO2zgb
2016-07-19 22:00:00,2564.714285714286
2016-07-19 23:00:00,2592.72
2016-07-20 00:00:00,2622.2413793103447
2016-07-20 01:00:00,2659.0833333333335
2016-07-20 02:00:00,2683.4411764705883
2016-07-20 03:00:00,2704.5666666666666
2016-07-20 04:00:00,2731.6153846153848
2016-07-20 05:00:00,2722.925925925926
2016-07-20 06:00:00,2741.6181818181817
2016-07-20 07:00:00,2796.3714285714286
2016-07-20 08:00:00,3211.4523809523807
2016-07-20 09:00:00,3300.0
2016-07-20 10:00:00,3322.721649484536
2016-07-20 11:00:00,3181.3253012048194
2016-07-20 12:00:00,2985.7466666666664
2016-07-20 13:00:00,2783.2571428571428
2016-07-20 14:00:00,2580.62
2016-07-20 15:00:00,3153.542857142857
2016-07-20 16:00:00,3546.967741935484
2016-07-20 17:00:00,3648.1807228915663
2016-07-20 18:00:00,3960.684210526316
2016-07-20 19:00:00,4136.630769230769
2016-07-20 20:00:00,3877.9661016949153
2016-07-20 21:00:00,3752.125
2016-07-20 22:00:00,3649.5333333333333
2016-07-20 23:00:00,3502.923076923077
2016-07-21 00:00:00,3336.5882352941176
2016-07-21 01:00:00,3182.0
2016-07-21 02:00:00,3075.84
2016-07-21 03:00:00,3040.4
2016-07-21 04:00:00,3008.0
2016-07-21 05:00:00,2996.0588235294117
2016-07-21 06:00:00,2991.45
2016-07-21 07:00:00,2952.064516129032
2016-07-21 08:00:00,3311.714285714286
2016-07-21 09:00:00,3488.3535353535353
2016-07-21 10:00:00,3281.4117647058824
2016-07-21 11:00:00,3065.0
2016-07-21 12:00:00,2975.878048780488
2016-07-21 13:00:00,2816.3636363636365
2016-07-21 14:00:00,2714.408163265306
2016-07-21 15:00:00,2685.4375
2016-07-21 16:00:00,2677.631067961165
2016-07-21 17:00:00,2696.846153846154
2016-07-21 18:00:00,2743.653333333333
2016-07-21 19:00:00,2815.7323943661972
2016-07-21 20:00:00,2528.5142857142855
2016-07-21 21:00:00,2457.5138888888887
2016-07-21 22:00:00,2531.521739130435
2016-07-21 23:00:00,2579.0714285714284
